date,baseline,residual_pred,CO_pred
2024-04-30,0.041317012652203625,-0.013091312755871835,0.02822569989633179
2024-05-01,0.04103210164512099,-0.013226163158468673,0.027805938486652318
2024-05-02,0.04010859639536232,-0.013240389305573115,0.02686820708978921
2024-05-03,0.039067014170163505,-0.013222406955005192,0.025844607215158313
2024-05-04,0.038520747083840894,-0.013219317669478882,0.02530142941436201
2024-05-05,0.03871421590884976,-0.013176095182035998,0.025538120726813766
2024-05-06,0.039338865645970784,-0.013168325254081636,0.02617054039188915
